date,Ford,F-150,Ford Bronco_x,Ford Mustang_x,Ford Stock,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ford Motor Company,Ford Mustang_y,Ford F Series,Ford Bronco_y,Lincoln Navigator,Lincoln Aviator,Ford GT
2021-10-31,11.791666666666666,0.0,0.0,0.0,0.0,,,,,,,,4725,2429,2.0,1452,479,446,1373
2021-11-01,17.25,0.0,0.6666666666666666,0.0,0.625,17.208761955462613,17.670939458476806,16.785917790174253,17.651273727416992,125246500.0,0.0,0.0,4936,2548,11.0,1354,491,429,1409
2021-11-02,24.416666666666668,0.0,0.0,1.125,0.5416666666666666,17.84794323090295,17.887278442171343,17.434932890615336,17.71027374267578,115146200.0,0.0,0.0,4783,2485,5.0,1648,485,405,1126
2021-11-03,25.041666666666668,0.0,1.5,1.9583333333333333,0.0,17.62177449085392,18.516630072859254,17.582439272670353,18.319957733154297,104755500.0,0.0,0.0,4487,2451,2.0,1558,437,457,1048
2021-11-04,29.75,0.0,1.3333333333333333,0.625,1.2083333333333333,18.605130465678123,19.17547793962741,18.408458146824067,19.09680938720703,157505500.0,0.0,0.0,4764,2428,5.0,1602,476,366,1034
2021-11-05,22.583333333333332,0.0,0.0,0.0,0.8333333333333334,19.381983590562566,19.39181739477833,18.673966567484836,18.968975067138672,122232200.0,0.0,0.0,4452,2281,5.0,1542,485,443,1048
2021-11-06,29.916666666666668,0.0,0.9583333333333334,0.9583333333333334,0.875,,,,,,,,4266,2211,4.0,1521,477,439,1045
2021-11-07,20.166666666666668,0.0,0.0,3.4583333333333335,0.0,,,,,,,,4518,2492,1.0,1597,537,484,1111
2021-11-08,27.708333333333332,0.0,1.1666666666666667,0.0,3.0416666666666665,19.077142611567144,20.080168105342672,18.919805499869767,19.814661026000977,153490400.0,0.0,0.0,4874,2448,6.0,1456,516,388,998
2021-11-09,28.916666666666668,0.0,1.5416666666666667,0.0,2.1666666666666665,20.168670956704936,20.168670956704936,19.08697688071602,19.7851619720459,164928500.0,0.0,0.0,5427,2455,6.0,1606,517,415,995
2021-11-10,35.041666666666664,0.75,4.208333333333333,1.1666666666666667,2.3333333333333335,19.549154049860995,20.129335355660274,18.742800879253544,19.037809371948242,229109600.0,0.0,0.0,5189,2458,2.0,1589,445,419,972
2021-11-11,26.958333333333332,0.0,1.9166666666666667,2.7083333333333335,0.0,19.313149889131115,19.509822232951354,18.93947468660043,19.224647521972656,96436500.0,0.0,0.0,5315,2460,9.0,1567,540,448,985
2021-11-12,17.416666666666668,0.0,1.8333333333333333,0.7916666666666666,0.0,19.057474214875608,19.29348174825916,18.890303306165897,19.175477981567383,77837900.0,0.0,0.0,4755,2471,4.0,1453,574,470,1120
2021-11-13,18.958333333333332,0.0,0.75,0.7916666666666666,0.6666666666666666,,,,,,,,4682,2424,4.0,1521,490,533,1038
2021-11-14,20.791666666666668,0.0,0.7083333333333334,0.0,0.0,,,,,,,,4870,2777,3.0,1509,511,544,1118
2021-11-15,20.875,0.0,0.0,0.0,0.0,19.13614483612217,19.617991882896465,18.82147059173553,19.529489517211914,84838600.0,0.0,0.0,4996,2575,8.0,1378,557,464,1047
2021-11-16,19.125,0.0,0.5833333333333334,0.875,0.0,19.56882139621666,19.726158506641227,19.204980031712218,19.46065330505371,66557200.0,0.0,0.0,5079,2471,6.0,1411,447,474,1025
2021-11-17,27.041666666666668,0.0,2.9583333333333335,1.75,0.625,19.411482925852056,19.676989984444834,19.116476333375303,19.62782096862793,80855200.0,0.0,0.0,4999,2514,13.0,1341,449,435,985
2021-11-18,22.291666666666668,0.0,0.0,0.8333333333333334,0.0,19.92431530165545,20.023146608489238,19.133668617085945,19.331329345703125,111368800.0,0.1,0.0,4957,2492,3.0,1402,481,434,967
2021-11-19,17.541666666666668,0.0,0.875,1.5833333333333333,0.0,19.41039405172197,19.440044009344597,19.01507070867221,19.16331672668457,64610400.0,0.0,0.0,4745,2607,6.0,1376,488,458,942
2021-11-20,20.833333333333332,0.0,2.0,1.5416666666666667,0.0,,,,,,,,4152,2370,5.0,1377,459,452,1055
2021-11-21,25.5,0.0,1.2083333333333333,0.6666666666666666,1.0416666666666667,,,,,,,,4574,2594,6.0,1574,581,672,1291
2021-11-22,27.958333333333332,0.0,0.0,0.8333333333333334,0.0,19.163316602093385,20.546951121347373,19.084251933997475,20.24057388305664,137861700.0,0.0,0.0,5091,2634,5.0,1397,440,481,1143
2021-11-23,23.25,0.0,0.5833333333333334,1.5,0.0,20.19116072397437,20.289992037951514,19.736537433699713,19.963850021362305,90984500.0,0.0,0.0,4725,2514,6.0,1332,529,506,1206
2021-11-24,27.5,0.0,0.0,2.4583333333333335,0.0,19.736536414556156,20.10221169187391,19.548759001251494,20.013263702392578,77324300.0,0.0,0.0,4961,2592,4.0,1540,525,569,1303
2021-11-25,19.166666666666668,0.0,0.9166666666666666,0.625,0.0,,,,,,,,5446,2628,12.0,1469,495,461,1324
2021-11-26,36.541666666666664,0.8333333333333334,1.0833333333333333,0.9583333333333334,1.9583333333333333,19.43016173335896,19.60805771854534,19.242382428434397,19.51910972595215,49434000.0,0.0,0.0,4814,2412,4.0,1476,496,459,1216
2021-11-27,36.625,0.0,2.4166666666666665,0.0,1.0416666666666667,,,,,,,,4623,2555,8.0,1537,554,553,1175
2021-11-28,18.416666666666668,0.0,1.375,0.0,0.0,,,,,,,,4976,2500,7.0,1510,570,559,1191
2021-11-29,22.125,0.0,0.0,0.0,0.0,19.83536775413267,19.95396570197483,19.26214842383814,19.440044403076172,68778700.0,0.0,0.0,5117,2397,11.0,1322,515,424,1050
2021-11-30,20.416666666666668,0.0,1.7083333333333333,0.0,0.7083333333333334,19.39062958752755,19.716771586038618,18.80752694093951,18.965656280517578,103238400.0,0.0,0.0,5527,2280,7.0,1270,457,433,1013
2021-12-01,25.125,1.0,0.7916666666666666,0.6666666666666666,3.25,19.400511820692596,20.230691830187236,19.30168239317459,19.351097106933594,125295600.0,0.0,0.0,5635,2434,2.0,1319,498,425,1023
2021-12-02,22.208333333333332,0.0,0.7083333333333334,1.125,0.0,19.272031483634,19.874900764030475,19.05460411474448,19.637706756591797,94142300.0,0.0,0.0,5581,2406,5.0,1280,475,409,1024
2021-12-03,18.333333333333332,0.0,0.0,0.0,0.0,20.131862646892344,20.161510721487215,18.708696629772508,18.916240692138672,120275200.0,0.0,0.0,5626,2478,7.0,1401,412,403,1047
2021-12-04,28.916666666666668,0.0,0.6666666666666666,1.9166666666666667,0.0,,,,,,,,5577,2931,,1441,477,511,1609
2021-12-05,20.416666666666668,0.0,0.6666666666666666,1.4583333333333333,0.625,,,,,,,,5934,2852,5.0,1542,517,545,1283
2021-12-06,15.666666666666666,0.0,1.4583333333333333,0.6666666666666666,0.0,19.005187426893023,19.262148071644017,18.392436715221756,18.995304107666016,88147400.0,0.0,0.0,5751,2596,3.0,1395,406,430,1037
2021-12-07,20.083333333333332,0.5833333333333334,0.0,1.6666666666666667,0.875,19.42027679917353,19.825483449501068,19.29179742335884,19.726652145385742,75885600.0,0.0,0.0,5594,2485,4.0,1432,435,346,1253
2021-12-08,18.958333333333332,0.0,0.0,1.8333333333333333,0.0,19.944082568897812,19.953965888397864,19.519109255647788,19.578407287597656,63246800.0,0.0,0.0,5485,2516,5.0,1393,470,379,1005
2021-12-09,32.833333333333336,0.0,1.5416666666666667,0.0,0.0,19.528992526248274,19.697005187227578,19.311565152942887,19.34121322631836,63357600.0,0.0,0.0,5224,2494,3.0,1189,441,410,1042
2021-12-10,15.75,0.625,0.0,0.0,1.0416666666666667,19.53887593749664,21.238767309174147,19.528992617974914,21.199235916137695,169657200.0,0.0,0.0,5267,2406,2.0,1310,509,396,1118
2021-12-11,28.791666666666668,0.0,0.0,1.0833333333333333,1.5,,,,,,,,5230,2366,5.0,1328,471,505,1034
2021-12-12,20.75,0.0,0.6666666666666666,1.5,1.9166666666666667,,,,,,,,5978,2451,3.0,1352,481,456,1201
2021-12-13,25.166666666666668,0.0,2.375,1.2916666666666667,0.0,20.991690242951286,21.05098827578449,19.894666267759398,20.191160202026367,126632300.0,0.0,0.0,5605,2554,4.0,1340,544,350,1062
2021-12-14,23.458333333333332,0.0,0.875,0.7083333333333334,0.0,19.568524015923124,19.9440826176412,19.153434021158674,19.815601348876953,124559700.0,0.0,0.0,5113,2325,10.0,1381,493,405,1011
2021-12-15,32.625,0.0,1.0,0.875,0.0,19.75630351834716,20.092328845396725,19.32144688009764,19.95396614074707,79679700.0,0.0,0.0,4856,2383,2.0,1375,478,367,1054
2021-12-16,22.0,0.0,0.9583333333333334,0.0,1.375,20.32952224920403,20.853326863258758,20.023146890253354,20.11209487915039,107020900.0,0.0,0.0,4478,2230,11.0,1343,456,374,1075
2021-12-17,24.75,0.0,0.875,0.0,0.6666666666666666,19.795838159976466,20.003382231242302,19.370864812088584,19.538877487182617,98710700.0,0.0,0.0,4354,2312,5.0,1303,482,414,1038
2021-12-18,21.958333333333332,0.0,1.125,2.375,0.0,,,,,,,,4182,2307,4.0,1238,464,489,1056
2021-12-19,20.208333333333332,0.0,0.0,2.2083333333333335,0.0,,,,,,,,4356,2257,7.0,1323,492,458,975
2021-12-20,18.333333333333332,0.0,0.0,0.0,1.0,19.232497852501854,19.390629072933816,18.827291194955233,19.19296646118164,74565600.0,0.0,0.0,4362,2229,8.0,1401,466,448,993
2021-12-21,31.5,0.6666666666666666,0.7083333333333334,1.8333333333333333,0.7083333333333334,19.519109546391462,19.558642824980534,19.104019546458588,19.380746841430664,58930900.0,0.0,0.0,4337,2308,2.0,1369,408,445,1036
2021-12-22,23.916666666666668,0.0,2.8333333333333335,0.0,1.0833333333333333,19.410393996354298,20.102211258505783,19.410393996354298,19.90454864501953,75806400.0,0.0,0.0,4132,2285,4.0,1272,424,438,1080
2021-12-23,22.666666666666668,0.0,0.0,1.8333333333333333,0.0,19.845251042822326,20.171393042570408,19.766186372733408,20.013263702392578,50610500.0,0.0,0.0,4036,2426,4.0,1410,433,512,1129
2021-12-24,19.583333333333332,0.0,1.7083333333333333,0.0,0.7916666666666666,,,,,,,,3831,2222,6.0,1319,423,449,1090
2021-12-25,15.458333333333334,0.0,0.0,1.25,0.625,,,,,,,,3877,2387,7.0,1276,419,386,1195
2021-12-26,14.458333333333334,0.0,0.0,0.5416666666666666,0.0,,,,,,,,4235,2327,12.0,1386,431,456,1227
2021-12-27,19.208333333333332,0.0,1.2083333333333333,0.5,0.0,20.023147210348466,20.645781257530896,19.865017868681484,20.556833267211914,59651800.0,0.0,0.0,4095,2428,9.0,1464,468,488,1041
2021-12-28,12.958333333333334,0.0,0.5,0.0,0.0,20.418470251160496,20.813793599261054,20.349288900874203,20.517301559448242,53020500.0,0.0,0.0,4496,2365,5.0,1442,507,493,987
2021-12-29,20.5,0.0,0.5,0.5416666666666666,1.2916666666666667,20.467885227758227,20.527185144528826,20.210926461954067,20.319639205932617,37883000.0,0.0,0.0,4611,2642,4.0,1310,521,504,1051
2021-12-30,26.208333333333332,0.5,0.5,1.9583333333333333,0.0,20.349289862348996,20.714963269725647,20.230691909790036,20.23069190979004,51470100.0,0.0,0.0,4597,2538,9.0,1412,490,454,1010
2021-12-31,20.375,0.0,1.625,0.0,1.4583333333333333,,,,,,,,3937,2453,9.0,1444,480,650,993
